SMILES,amount of this SMILES, max, min, median, mean, MAD(eV), SD(eV), CV 
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1cscc21)c1scc2[nH]ccc12,5,-0.153,-0.153,-0.153,-0.153,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1cscc21)c1scc2[se]ccc12,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1cscc21)c1scc2cc[nH]c12,5,-0.156,-0.157,-0.157,-0.1568,0.00871,0.010885,-0.0026
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1cscc21)c1scc2cc[se]c12,5,-0.162,-0.163,-0.162,-0.1624,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1cscc21)c1scc2ccoc12,5,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1cscc21)c1scc2ccsc12,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1cscc21)c1scc2nccnc12,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1cscc21)c1scc2occc12,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1cscc21)c1scc2sccc12,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)C1=CC=C[SiH2]1,5,-0.174,-0.175,-0.174,-0.1744,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1ccc[se]1,5,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1cccc2=C[SiH2]C=c12,5,-0.173,-0.175,-0.173,-0.1738,0.02612,0.026662,-0.0056
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1cccc2c[nH]cc12,5,-0.164,-0.165,-0.164,-0.1644,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1cccc2ccccc12,5,-0.177,-0.178,-0.177,-0.1774,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1cccc2cocc12,5,-0.172,-0.173,-0.173,-0.1726,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1cccc2cscc12,5,-0.172,-0.174,-0.174,-0.1732,0.02612,0.026662,-0.0057
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1cccc2nsnc12,5,-0.178,-0.18,-0.179,-0.179,0.02177,0.024339,-0.005
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1ccccc1,5,-0.177,-0.177,-0.177,-0.177,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1ccccn1,5,-0.178,-0.179,-0.179,-0.1786,0.01306,0.013331,-0.0027
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1cccnc1,5,-0.181,-0.182,-0.181,-0.1814,0.01306,0.013331,-0.0027
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1ccco1,5,-0.172,-0.173,-0.173,-0.1726,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1cccs1,5,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1cncc2nsnc12,5,-0.183,-0.184,-0.183,-0.1834,0.01306,0.013331,-0.0027
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1cncs1,5,-0.18,-0.18,-0.18,-0.18,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1nccc2nsnc12,5,-0.184,-0.184,-0.184,-0.184,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1nccs1,5,-0.179,-0.18,-0.18,-0.1796,0.01306,0.013331,-0.0027
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1ncncn1,5,-0.19,-0.19,-0.19,-0.19,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1scc2C=C[SiH2]c12,5,-0.176,-0.176,-0.176,-0.176,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1scc2[SiH2]C=Cc12,5,-0.175,-0.176,-0.176,-0.1758,0.00871,0.010885,-0.0023
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1scc2[nH]ccc12,5,-0.16,-0.161,-0.161,-0.1606,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1scc2[se]ccc12,5,-0.17,-0.17,-0.17,-0.17,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1scc2cc[nH]c12,5,-0.163,-0.164,-0.164,-0.1636,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1scc2cc[se]c12,5,-0.17,-0.17,-0.17,-0.17,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1scc2ccoc12,5,-0.169,-0.17,-0.17,-0.1696,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1scc2ccsc12,5,-0.17,-0.17,-0.17,-0.17,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1scc2nccnc12,5,-0.175,-0.175,-0.175,-0.175,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1scc2occc12,5,-0.17,-0.17,-0.17,-0.17,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1nsnc21)c1scc2sccc12,5,-0.17,-0.17,-0.17,-0.17,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3cc[se]c3c1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,5,-0.165,-0.165,-0.165,-0.165,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3cc[se]c3c1c1c[nH]cc21)C1=CC=C[SiH2]1,4,-0.157,-0.158,-0.157,-0.15725,0.0102,0.011783,-0.0028
C1C(=Cc2c1c1c3cscc3c3cc[se]c3c1c1ccccc21)C1=CC=C[SiH2]1,5,-0.17,-0.171,-0.17,-0.1702,0.00871,0.010885,-0.0024
C1C(=Cc2c1c1c3cscc3c3cc[se]c3c1c1cocc21)C1=CC=C[SiH2]1,5,-0.165,-0.166,-0.165,-0.1654,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3cscc3c3cc[se]c3c1c1cscc21)C1=CC=C[SiH2]1,5,-0.166,-0.167,-0.166,-0.1664,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3cscc3c3cc[se]c3c1c1nsnc21)C1=CC=C[SiH2]1,5,-0.175,-0.176,-0.175,-0.1754,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3cscc3c3ccc4=C[SiH2]C=c4c3c1c1c[nH]cc21)C1=CC=C[SiH2]1,5,-0.158,-0.158,-0.158,-0.158,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccc4=C[SiH2]C=c4c3c1c1cocc21)C1=CC=C[SiH2]1,5,-0.165,-0.166,-0.165,-0.1652,0.00871,0.010885,-0.0024
C1C(=Cc2c1c1c3cscc3c3ccc4=C[SiH2]C=c4c3c1c1cscc21)C1=CC=C[SiH2]1,4,-0.165,-0.166,-0.165,-0.16525,0.0102,0.011783,-0.0026
C1C(=Cc2c1c1c3cscc3c3ccc4=C[SiH2]C=c4c3c1c1nsnc21)C1=CC=C[SiH2]1,5,-0.171,-0.171,-0.171,-0.171,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccc4c[nH]cc4c3c1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,5,-0.158,-0.158,-0.158,-0.158,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccc4c[nH]cc4c3c1c1c[nH]cc21)C1=CC=C[SiH2]1,5,-0.151,-0.151,-0.151,-0.151,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccc4c[nH]cc4c3c1c1cocc21)C1=CC=C[SiH2]1,5,-0.158,-0.158,-0.158,-0.158,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccc4c[nH]cc4c3c1c1cscc21)C1=CC=C[SiH2]1,5,-0.158,-0.159,-0.158,-0.1584,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1c3cscc3c3ccc4c[nH]cc4c3c1c1nsnc21)C1=CC=C[SiH2]1,5,-0.163,-0.164,-0.163,-0.1634,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3cscc3c3ccc4ccccc4c3c1c1cocc21)C1=CC=C[SiH2]1,5,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccc4ccccc4c3c1c1nsnc21)C1=CC=C[SiH2]1,5,-0.177,-0.177,-0.177,-0.177,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccc4cocc4c3c1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,4,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccc4cocc4c3c1c1c[nH]cc21)C1=CC=C[SiH2]1,5,-0.157,-0.157,-0.157,-0.157,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccc4cocc4c3c1c1ccccc21)C1=CC=C[SiH2]1,5,-0.168,-0.169,-0.168,-0.1684,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3cscc3c3ccc4cocc4c3c1c1cocc21)C1=CC=C[SiH2]1,5,-0.164,-0.165,-0.164,-0.1644,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3cscc3c3ccc4cocc4c3c1c1cscc21)C1=CC=C[SiH2]1,5,-0.165,-0.165,-0.165,-0.165,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccc4cocc4c3c1c1nsnc21)C1=CC=C[SiH2]1,4,-0.171,-0.172,-0.1715,-0.1715,0.01361,0.013606,-0.0029
C1C(=Cc2c1c1c3cscc3c3ccc4cscc4c3c1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,4,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccc4cscc4c3c1c1c[nH]cc21)C1=CC=C[SiH2]1,5,-0.157,-0.157,-0.157,-0.157,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccc4cscc4c3c1c1cocc21)C1=CC=C[SiH2]1,5,-0.164,-0.165,-0.164,-0.1644,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3cscc3c3ccc4cscc4c3c1c1cscc21)C1=CC=C[SiH2]1,5,-0.165,-0.166,-0.165,-0.1654,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3cscc3c3ccc4cscc4c3c1c1nsnc21)C1=CC=C[SiH2]1,5,-0.173,-0.173,-0.173,-0.173,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccc4nsnc4c3c1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,5,-0.167,-0.168,-0.167,-0.1674,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3cscc3c3ccc4nsnc4c3c1c1c[nH]cc21)C1=CC=C[SiH2]1,5,-0.16,-0.161,-0.16,-0.1604,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1c3cscc3c3ccc4nsnc4c3c1c1ccccc21)C1=CC=C[SiH2]1,5,-0.174,-0.175,-0.174,-0.1744,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3cscc3c3ccc4nsnc4c3c1c1cocc21)C1=CC=C[SiH2]1,5,-0.168,-0.169,-0.168,-0.1684,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3cscc3c3ccc4nsnc4c3c1c1cscc21)C1=CC=C[SiH2]1,5,-0.169,-0.17,-0.169,-0.1694,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3cscc3c3ccc4nsnc4c3c1c1nsnc21)C1=CC=C[SiH2]1,5,-0.181,-0.182,-0.181,-0.1814,0.01306,0.013331,-0.0027
C1C(=Cc2c1c1c3cscc3c3ccccc3c1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,5,-0.165,-0.166,-0.165,-0.1654,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3cscc3c3ccccc3c1c1c[nH]cc21)C1=CC=C[SiH2]1,5,-0.159,-0.16,-0.159,-0.1594,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1c3cscc3c3ccccc3c1c1ccccc21)C1=CC=C[SiH2]1,5,-0.172,-0.173,-0.172,-0.1724,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3cscc3c3ccccc3c1c1cocc21)C1=CC=C[SiH2]1,5,-0.167,-0.168,-0.167,-0.1674,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3cscc3c3ccccc3c1c1cscc21)C1=CC=C[SiH2]1,5,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccccc3c1c1nsnc21)C1=CC=C[SiH2]1,5,-0.18,-0.181,-0.18,-0.1804,0.01306,0.013331,-0.0027
C1C(=Cc2c1c1c3cscc3c3cccnc3c1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,5,-0.167,-0.168,-0.167,-0.1674,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3cscc3c3cccnc3c1c1c[nH]cc21)C1=CC=C[SiH2]1,4,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3cccnc3c1c1ccccc21)C1=CC=C[SiH2]1,5,-0.175,-0.176,-0.175,-0.1754,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3cscc3c3cccnc3c1c1cocc21)C1=CC=C[SiH2]1,5,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3cccnc3c1c1cscc21)C1=CC=C[SiH2]1,5,-0.169,-0.17,-0.169,-0.1694,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3cscc3c3cccnc3c1c1nsnc21)C1=CC=C[SiH2]1,5,-0.182,-0.183,-0.182,-0.1824,0.01306,0.013331,-0.0027
C1C(=Cc2c1c1c3cscc3c3ccncc3c1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,5,-0.17,-0.17,-0.17,-0.17,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccncc3c1c1c[nH]cc21)C1=CC=C[SiH2]1,4,-0.163,-0.164,-0.163,-0.16325,0.0102,0.011783,-0.0027
C1C(=Cc2c1c1c3cscc3c3ccncc3c1c1ccccc21)C1=CC=C[SiH2]1,5,-0.176,-0.177,-0.176,-0.1764,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3cscc3c3ccncc3c1c1cocc21)C1=CC=C[SiH2]1,5,-0.172,-0.173,-0.172,-0.1724,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3cscc3c3ccncc3c1c1cscc21)C1=CC=C[SiH2]1,5,-0.172,-0.173,-0.172,-0.1724,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3cscc3c3ccncc3c1c1nsnc21)C1=CC=C[SiH2]1,5,-0.185,-0.186,-0.185,-0.1854,0.01306,0.013331,-0.0026
C1C(=Cc2c1c1c3cscc3c3ccoc3c1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,5,-0.162,-0.163,-0.162,-0.1624,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3cscc3c3ccoc3c1c1c[nH]cc21)C1=CC=C[SiH2]1,5,-0.154,-0.155,-0.154,-0.1544,0.01306,0.013331,-0.0032
C1C(=Cc2c1c1c3cscc3c3ccoc3c1c1ccccc21)C1=CC=C[SiH2]1,5,-0.168,-0.169,-0.168,-0.1684,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3cscc3c3ccoc3c1c1cocc21)C1=CC=C[SiH2]1,5,-0.162,-0.163,-0.162,-0.1624,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3cscc3c3ccoc3c1c1cscc21)C1=CC=C[SiH2]1,5,-0.163,-0.164,-0.163,-0.1634,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3cscc3c3ccoc3c1c1nsnc21)C1=CC=C[SiH2]1,5,-0.173,-0.174,-0.173,-0.1734,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3cscc3c3ccsc3c1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,5,-0.165,-0.165,-0.165,-0.165,0.0,0.0,-0.0
C1C(=Cc2c1c1c3cscc3c3ccsc3c1c1c[nH]cc21)C1=CC=C[SiH2]1,5,-0.157,-0.158,-0.157,-0.1574,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1c3cscc3c3ccsc3c1c1ccccc21)C1=CC=C[SiH2]1,5,-0.17,-0.171,-0.17,-0.1704,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3cscc3c3ccsc3c1c1cocc21)C1=CC=C[SiH2]1,5,-0.165,-0.166,-0.165,-0.1654,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3cscc3c3ccsc3c1c1cscc21)C1=CC=C[SiH2]1,5,-0.166,-0.167,-0.166,-0.1664,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3cscc3c3ccsc3c1c1nsnc21)C1=CC=C[SiH2]1,5,-0.175,-0.176,-0.175,-0.1754,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3cscc3ccc1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,5,-0.165,-0.166,-0.165,-0.1654,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3cscc3ccc1c1c[nH]cc21)C1=CC=C[SiH2]1,5,-0.156,-0.157,-0.156,-0.1564,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1c3cscc3ccc1c1ccccc21)C1=CC=C[SiH2]1,5,-0.171,-0.172,-0.171,-0.1714,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3cscc3ccc1c1cocc21)C1=CC=C[SiH2]1,5,-0.165,-0.166,-0.165,-0.1654,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3cscc3ccc1c1cscc21)C1=CC=C[SiH2]1,5,-0.166,-0.167,-0.166,-0.1664,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3cscc3ccc1c1nsnc21)C1=CC=C[SiH2]1,5,-0.177,-0.178,-0.177,-0.1774,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,5,-0.172,-0.173,-0.172,-0.1724,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1ccc[se]1,5,-0.171,-0.172,-0.171,-0.1714,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cccc2=C[SiH2]C=c12,5,-0.172,-0.172,-0.172,-0.172,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cccc2c[nH]cc12,5,-0.163,-0.164,-0.164,-0.1636,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cccc2cocc12,5,-0.17,-0.171,-0.171,-0.1706,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cccc2cscc12,5,-0.17,-0.172,-0.172,-0.1712,0.02612,0.026662,-0.0057
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cccc2nsnc12,5,-0.176,-0.177,-0.177,-0.1766,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1ccccc1,5,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1ccccn1,5,-0.176,-0.176,-0.176,-0.176,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cccnc1,5,-0.179,-0.179,-0.179,-0.179,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1ccco1,5,-0.17,-0.17,-0.17,-0.17,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cccs1,5,-0.172,-0.172,-0.172,-0.172,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cncc2nsnc12,5,-0.181,-0.181,-0.181,-0.181,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cncs1,5,-0.178,-0.178,-0.178,-0.178,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1nccc2nsnc12,4,-0.181,-0.181,-0.181,-0.181,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1nccs1,5,-0.177,-0.177,-0.177,-0.177,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1ncncn1,5,-0.187,-0.187,-0.187,-0.187,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2C=C[SiH2]c12,4,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2[SiH2]C=Cc12,5,-0.173,-0.174,-0.173,-0.1734,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2[nH]ccc12,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2[se]ccc12,5,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2cc[nH]c12,5,-0.163,-0.163,-0.163,-0.163,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2cc[se]c12,5,-0.168,-0.169,-0.169,-0.1686,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2ccoc12,5,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2ccsc12,5,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2nccnc12,4,-0.173,-0.173,-0.173,-0.173,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2occc12,5,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2sccc12,5,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1c[nH]cc21)C1=CC=C[SiH2]1,5,-0.165,-0.165,-0.165,-0.165,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1c[nH]cc21)c1ccc[se]1,5,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2=C[SiH2]C=c12,5,-0.163,-0.165,-0.163,-0.1638,0.02612,0.026662,-0.006
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2c[nH]cc12,5,-0.155,-0.157,-0.155,-0.1558,0.02612,0.026662,-0.0063
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2ccccc12,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2cocc12,5,-0.163,-0.164,-0.163,-0.1634,0.01306,0.013331,-0.003
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2cscc12,5,-0.163,-0.165,-0.163,-0.1638,0.02612,0.026662,-0.006
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2nsnc12,5,-0.169,-0.17,-0.169,-0.1694,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1c[nH]cc21)c1ccccc1,5,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1c[nH]cc21)c1ccccn1,4,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccnc1,4,-0.171,-0.171,-0.171,-0.171,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1c[nH]cc21)c1ccco1,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccs1,5,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1c[nH]cc21)c1cncc2nsnc12,5,-0.173,-0.174,-0.173,-0.1734,0.01306,0.013331,-0.0028
